op_carrier_fl_num,op_unique_carrier,origin_airport_id,dest_airport_id,distance,route,day,Key,fl_date,AvgTemp,Precipitation,Snow_mm,WindSpeed,lat,lon,Month
4873,5,12264,14122,182.0,1552,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
3909,24,12264,11042,288.0,1523,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
4821,24,12264,14307,371.0,1553,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
6133,22,12264,14576,288.0,1557,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
3889,24,12264,14576,288.0,1557,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
340,7,12264,10397,534.0,1513,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
3934,24,12264,13230,94.0,1544,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
229,20,12264,14679,2253.0,1558,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
4977,5,12264,12451,630.0,1537,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
1087,10,12264,13204,758.0,1543,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
2002,20,12264,15304,811.0,1565,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
3924,24,12264,13296,418.0,1545,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
6735,21,12264,10397,534.0,1513,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
6153,22,12264,10994,441.0,1521,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
1889,20,12264,11292,1452.0,1526,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
2617,1,12264,11298,1172.0,1527,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
6015,22,12264,14307,371.0,1553,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
4825,24,12264,15096,296.0,1564,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
5042,0,12264,12478,228.0,1538,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
6171,22,12264,10785,441.0,1518,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
1112,20,12264,15304,811.0,1565,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
3805,24,12264,12397,250.0,1536,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
5047,17,12264,11027,151.0,1522,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
3567,17,12264,13487,908.0,1547,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
3817,24,12264,10785,441.0,1518,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
6198,22,12264,11433,383.0,1528,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
3870,24,12264,11537,224.0,1529,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
1600,21,12264,11292,1452.0,1526,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
762,20,12264,12266,1190.0,1534,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
4867,0,12264,12478,228.0,1538,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
5317,16,12264,11057,322.0,1524,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
3948,24,12264,10693,542.0,1516,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
3940,17,12264,11433,383.0,1528,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
1908,20,12264,11292,1452.0,1526,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
6130,22,12264,11433,383.0,1528,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
340,20,12264,14771,2419.0,1562,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
5021,5,12264,11537,224.0,1529,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
6255,22,12264,12953,229.0,1541,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
2279,20,12264,14492,224.0,1555,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
4831,24,12264,10792,283.0,1519,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
552,20,12264,13930,588.0,1549,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
6010,22,12264,11996,384.0,1532,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
6334,22,12264,12953,229.0,1541,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
340,7,12264,10397,534.0,1513,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
4867,5,12264,10785,441.0,1518,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
495,20,12264,13495,955.0,1548,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
3872,24,12264,14524,100.0,1556,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
4896,5,12264,12953,229.0,1541,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
3774,24,12264,14730,451.0,1560,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
3561,23,12264,11618,212.0,1530,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
6363,22,12264,10693,542.0,1516,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
6132,22,12264,14492,224.0,1555,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
5011,5,12264,14321,493.0,1554,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
4871,5,12264,15096,296.0,1564,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
4870,5,12264,14711,133.0,1559,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
4828,24,12264,11042,288.0,1523,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
2002,20,12264,15304,811.0,1565,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
419,20,12264,13204,758.0,1543,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
572,20,12264,14771,2419.0,1562,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
3796,24,12264,15412,420.0,1566,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
3869,24,12264,14711,133.0,1559,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
484,20,12264,12266,1190.0,1534,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
3909,24,12264,11042,288.0,1523,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
6019,22,12264,11057,322.0,1524,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
3458,23,12264,13495,955.0,1548,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
326,20,12264,14747,2306.0,1561,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
1520,7,12264,10397,534.0,1513,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
1108,20,12264,11292,1452.0,1526,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
6322,22,12264,10397,534.0,1513,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
3879,24,12264,10868,401.0,1520,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
4819,24,12264,12945,392.0,1540,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
2258,20,12264,12266,1190.0,1534,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
1443,20,12264,15024,1606.0,1563,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
4032,17,12264,11433,383.0,1528,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
1026,20,12264,11618,212.0,1530,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
319,20,12264,12892,2288.0,1539,6,38.9445-38.9445,2020-01-06,3.4,0.0,0.0,11.9,38.9445,-77.455803,1
655,20,12264,10721,413.0,1517,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
5381,21,12264,11292,1452.0,1526,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
276,20,12264,13930,588.0,1549,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
6009,22,12264,10785,441.0,1518,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
252,1,12264,12892,2288.0,1539,7,38.9445-38.9445,2020-01-07,0.7,8.1,0.0,7.9,38.9445,-77.455803,1
6375,22,12264,12217,596.0,1533,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
4995,5,12264,13931,157.0,1550,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
1038,20,12264,13303,921.0,1546,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
326,20,12264,14747,2306.0,1561,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
3888,24,12264,13230,94.0,1544,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
4859,24,12264,12945,392.0,1540,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
3507,23,12264,11066,299.0,1525,1,38.9445-38.9445,2020-01-01,6.1,0.0,0.0,10.4,38.9445,-77.455803,1
231,20,12264,14679,2253.0,1558,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
5516,16,12264,11057,322.0,1524,3,38.9445-38.9445,2020-01-03,9.4,8.4,0.0,7.9,38.9445,-77.455803,1
641,20,12264,10721,413.0,1517,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
889,7,12264,10397,534.0,1513,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
1600,21,12264,11292,1452.0,1526,2,38.9445-38.9445,2020-01-02,1.6,0.0,0.0,8.3,38.9445,-77.455803,1
6191,22,12264,14122,182.0,1552,4,38.9445-38.9445,2020-01-04,11.3,8.9,0.0,10.8,38.9445,-77.455803,1
6070,22,12264,13487,908.0,1547,5,38.9445-38.9445,2020-01-05,4.9,0.0,0.0,19.8,38.9445,-77.455803,1
1902,21,12954,13796,353.0,1997,7,33.816523-33.816523,2020-01-07,16.4,0.0,0.0,6.8,33.816523,-118.149891,1
148,4,12954,13796,353.0,1997,5,33.816523-33.816523,2020-01-05,12.6,0.0,0.0,3.2,33.816523,-118.149891,1
3865,17,12954,12889,231.0,1996,6,33.816523-33.816523,2020-01-06,14.3,0.0,0.0,8.6,33.816523,-118.149891,1
3795,17,12954,12889,231.0,1996,1,33.816523-33.816523,2020-01-01,13.2,0.0,0.0,4.0,33.816523,-118.149891,1
1822,4,12954,14057,846.0,1998,5,33.816523-33.816523,2020-01-05,12.6,0.0,0.0,3.2,33.816523,-118.149891,1
3857,17,12954,12889,231.0,1996,7,33.816523-33.816523,2020-01-07,16.4,0.0,0.0,6.8,33.816523,-118.149891,1
3645,17,12954,14869,588.0,2001,5,33.816523-33.816523,2020-01-05,12.6,0.0,0.0,3.2,33.816523,-118.149891,1
3711,21,12954,14893,387.0,2002,1,33.816523-33.816523,2020-01-01,13.2,0.0,0.0,4.0,33.816523,-118.149891,1
280,4,12954,12889,231.0,1996,6,33.816523-33.816523,2020-01-06,14.3,0.0,0.0,8.6,33.816523,-118.149891,1
212,21,12954,14831,324.0,2000,3,33.816523-33.816523,2020-01-03,13.3,0.0,0.0,3.2,33.816523,-118.149891,1
3713,17,12954,14869,588.0,2001,3,33.816523-33.816523,2020-01-03,13.3,0.0,0.0,3.2,33.816523,-118.149891,1
42,4,12954,14570,402.0,1999,2,33.816523-33.816523,2020-01-02,13.2,0.0,0.0,4.0,33.816523,-118.149891,1
147,21,12954,14893,387.0,2002,6,33.816523-33.816523,2020-01-06,14.3,0.0,0.0,8.6,33.816523,-118.149891,1
5728,21,12954,12889,231.0,1996,5,33.816523-33.816523,2020-01-05,12.6,0.0,0.0,3.2,33.816523,-118.149891,1
1604,1,14683,13303,1143.0,3152,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
4731,21,14683,12889,1069.0,3148,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
2266,1,14683,11298,247.0,3141,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
2097,21,14683,10821,1407.0,3137,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
6131,22,14683,12264,1362.0,3145,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
4715,21,14683,11259,247.0,3139,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
1629,21,14683,12889,1069.0,3148,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
1158,21,14683,11292,794.0,3140,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
2298,21,14683,14679,1129.0,3156,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
3977,14,14683,13930,1041.0,3154,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
334,1,14683,11298,247.0,3141,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
2453,21,14683,10397,874.0,3136,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
6018,6,14683,12892,1211.0,3149,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
625,2,14683,14747,1774.0,3157,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
2251,21,14683,11540,496.0,3143,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
1633,1,14683,14107,843.0,3155,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
478,21,14683,14107,843.0,3155,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
567,20,14683,12266,191.0,3146,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
2342,1,14683,11298,247.0,3141,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
1179,21,14683,11292,794.0,3140,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
3725,21,14683,12191,192.0,3144,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
1823,1,14683,14107,843.0,3155,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
2189,1,14683,13930,1041.0,3154,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
6602,21,14683,15016,786.0,3159,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
1701,1,14683,11057,1095.0,3138,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
2111,20,14683,12266,191.0,3146,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
774,7,14683,10397,874.0,3136,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
4057,17,14683,11433,1214.0,3142,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
4057,17,14683,11433,1214.0,3142,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
1198,10,14683,13204,1041.0,3151,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
3565,17,14683,11433,1214.0,3142,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
1578,21,14683,11259,247.0,3139,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
1524,21,14683,11292,794.0,3140,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
2684,21,14683,13495,494.0,3153,5,29.533701-29.533701,2020-01-05,13.2,0.0,0.0,9.4,29.533701,-98.469803,1
2068,7,14683,12478,1587.0,3147,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
2088,21,14683,12191,192.0,3144,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
2844,21,14683,11259,247.0,3139,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
1510,20,14683,11292,794.0,3140,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
3563,23,14683,11292,794.0,3140,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
2221,20,14683,11292,794.0,3140,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
4100,17,14683,14869,1087.0,3158,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
1282,1,14683,11298,247.0,3141,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
249,1,14683,11298,247.0,3141,7,29.533701-29.533701,2020-01-07,14.9,0.0,0.0,13.0,29.533701,-98.469803,1
1730,20,14683,11292,794.0,3140,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
1701,1,14683,11057,1095.0,3138,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
334,1,14683,11298,247.0,3141,4,29.533701-29.533701,2020-01-04,12.3,0.0,0.0,8.6,29.533701,-98.469803,1
1563,21,14683,13198,706.0,3150,6,29.533701-29.533701,2020-01-06,13.8,0.0,0.0,11.5,29.533701,-98.469803,1
2414,21,14683,12889,1069.0,3148,3,29.533701-29.533701,2020-01-03,12.8,0.0,0.0,16.6,29.533701,-98.469803,1
1358,1,14683,11298,247.0,3141,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
5859,21,14683,12892,1211.0,3149,1,29.533701-29.533701,2020-01-01,11.4,0.0,0.0,5.0,29.533701,-98.469803,1
1593,21,14683,11259,247.0,3139,2,29.533701-29.533701,2020-01-02,12.5,0.0,0.0,4.7,29.533701,-98.469803,1
898,2,13830,14057,2562.0,2461,5,20.898543-20.898543,2020-01-05,24.7,0.0,0.0,25.2,20.898543,-156.431212,1
1288,20,13830,14771,2338.0,2463,4,20.898543-20.898543,2020-01-04,23.9,3.8,0.0,24.1,20.898543,-156.431212,1
232,1,13830,12892,2486.0,2458,5,20.898543-20.898543,2020-01-05,24.7,0.0,0.0,25.2,20.898543,-156.431212,1
869,2,13830,10299,2797.0,2454,7,20.898543-20.898543,2020-01-07,24.5,0.0,0.0,24.5,20.898543,-156.431212,1
195,13,13830,12173,100.0,2455,2,20.898543-20.898543,2020-01-02,22.7,5.8,0.0,14.4,20.898543,-156.431212,1
135,13,13830,12173,100.0,2455,3,20.898543-20.898543,2020-01-03,23.6,4.6,0.0,22.0,20.898543,-156.431212,1
482,20,13830,12892,2486.0,2458,2,20.898543-20.898543,2020-01-02,22.7,5.8,0.0,14.4,20.898543,-156.431212,1
42,13,13830,14771,2338.0,2463,1,20.898543-20.898543,2020-01-01,22.8,0.0,0.0,9.4,20.898543,-156.431212,1
110,13,13830,12402,121.0,2456,6,20.898543-20.898543,2020-01-06,25.1,0.0,0.0,22.3,20.898543,-156.431212,1
225,13,13830,12173,100.0,2455,3,20.898543-20.898543,2020-01-03,23.6,4.6,0.0,22.0,20.898543,-156.431212,1
60,13,13830,14893,2404.0,2465,7,20.898543-20.898543,2020-01-07,24.5,0.0,0.0,24.5,20.898543,-156.431212,1
255,13,13830,12173,100.0,2455,2,20.898543-20.898543,2020-01-02,22.7,5.8,0.0,14.4,20.898543,-156.431212,1
1806,21,13830,12173,100.0,2455,4,20.898543-20.898543,2020-01-04,23.9,3.8,0.0,24.1,20.898543,-156.431212,1
225,13,13830,12173,100.0,2455,6,20.898543-20.898543,2020-01-06,25.1,0.0,0.0,22.3,20.898543,-156.431212,1
115,13,13830,12173,100.0,2455,7,20.898543-20.898543,2020-01-07,24.5,0.0,0.0,24.5,20.898543,-156.431212,1
249,13,13830,12982,201.0,2459,6,20.898543-20.898543,2020-01-06,25.1,0.0,0.0,22.3,20.898543,-156.431212,1
105,13,13830,12173,100.0,2455,4,20.898543-20.898543,2020-01-04,23.9,3.8,0.0,24.1,20.898543,-156.431212,1
130,13,13830,12758,84.0,2457,1,20.898543-20.898543,2020-01-01,22.8,0.0,0.0,9.4,20.898543,-156.431212,1
595,13,13830,12173,100.0,2455,4,20.898543-20.898543,2020-01-04,23.9,3.8,0.0,24.1,20.898543,-156.431212,1
596,7,13830,14869,2935.0,2464,1,20.898543-20.898543,2020-01-01,22.8,0.0,0.0,9.4,20.898543,-156.431212,1
130,13,13830,12758,84.0,2457,4,20.898543-20.898543,2020-01-04,23.9,3.8,0.0,24.1,20.898543,-156.431212,1
155,13,13830,12173,100.0,2455,7,20.898543-20.898543,2020-01-07,24.5,0.0,0.0,24.5,20.898543,-156.431212,1
1557,20,13830,14771,2338.0,2463,3,20.898543-20.898543,2020-01-03,23.6,4.6,0.0,22.0,20.898543,-156.431212,1
1557,20,13830,14771,2338.0,2463,2,20.898543-20.898543,2020-01-02,22.7,5.8,0.0,14.4,20.898543,-156.431212,1
878,2,13830,14747,2640.0,2462,7,20.898543-20.898543,2020-01-07,24.5,0.0,0.0,24.5,20.898543,-156.431212,1
753,21,13830,13796,2349.0,2460,6,20.898543-20.898543,2020-01-06,25.1,0.0,0.0,22.3,20.898543,-156.431212,1
6038,22,10785,12264,441.0,392,4,44.471901-44.471901,2020-01-04,2.8,5.1,0.0,10.8,44.471901,-73.153297,1
4580,12,10785,13930,763.0,395,3,44.471901-44.471901,2020-01-03,5.0,0.0,30.0,11.5,44.471901,-73.153297,1
271,20,10785,13930,763.0,395,1,44.471901-44.471901,2020-01-01,1.0,0.3,50.0,13.3,44.471901,-73.153297,1
3426,23,10785,11618,266.0,391,4,44.471901-44.471901,2020-01-04,2.8,5.1,0.0,10.8,44.471901,-73.153297,1
4053,9,10785,11618,266.0,391,1,44.471901-44.471901,2020-01-01,1.0,0.3,50.0,13.3,44.471901,-73.153297,1
233,4,10785,12478,266.0,393,1,44.471901-44.471901,2020-01-01,1.0,0.3,50.0,13.3,44.471901,-73.153297,1
4324,9,10785,11618,266.0,391,7,44.471901-44.471901,2020-01-07,-0.9,0.3,80.0,9.0,44.471901,-73.153297,1
4697,23,10785,11278,437.0,389,5,44.471901-44.471901,2020-01-05,-2.2,0.0,80.0,14.4,44.471901,-73.153297,1
4591,23,10785,11278,437.0,389,2,44.471901-44.471901,2020-01-02,0.9,0.0,50.0,18.0,44.471901,-73.153297,1
5196,0,10785,11433,537.0,390,6,44.471901-44.471901,2020-01-06,-5.5,1.5,50.0,9.4,44.471901,-73.153297,1
5479,16,10785,11057,761.0,388,5,44.471901-44.471901,2020-01-05,-2.2,0.0,80.0,14.4,44.471901,-73.153297,1
6257,12,10785,11433,537.0,390,3,44.471901-44.471901,2020-01-03,5.0,0.0,30.0,11.5,44.471901,-73.153297,1
5205,0,10785,12953,258.0,394,7,44.471901-44.471901,2020-01-07,-0.9,0.3,80.0,9.0,44.471901,-73.153297,1
5068,0,10785,11433,537.0,390,7,44.471901-44.471901,2020-01-07,-0.9,0.3,80.0,9.0,44.471901,-73.153297,1
5432,16,10785,11057,761.0,388,5,44.471901-44.471901,2020-01-05,-2.2,0.0,80.0,14.4,44.471901,-73.153297,1
936,21,10800,14893,358.0,423,7,34.197703-34.197703,2020-01-07,15.0,0.0,0.0,4.0,34.197703,-118.356378,1
6727,21,10800,14831,296.0,422,1,34.197703-34.197703,2020-01-01,12.6,0.0,0.0,6.1,34.197703,-118.356378,1
5237,17,10800,11292,850.0,415,1,34.197703-34.197703,2020-01-01,12.6,0.0,0.0,6.1,34.197703,-118.356378,1
1142,21,10800,14831,296.0,422,3,34.197703-34.197703,2020-01-03,14.1,0.0,0.0,3.2,34.197703,-118.356378,1
1948,21,10800,14831,296.0,422,7,34.197703-34.197703,2020-01-07,15.0,0.0,0.0,4.0,34.197703,-118.356378,1
4044,21,10800,14771,326.0,421,5,34.197703-34.197703,2020-01-05,12.8,0.0,0.0,5.0,34.197703,-118.356378,1
5254,21,10800,14831,296.0,422,5,34.197703-34.197703,2020-01-05,12.8,0.0,0.0,5.0,34.197703,-118.356378,1
1261,21,10800,11259,1243.0,414,2,34.197703-34.197703,2020-01-02,13.6,0.0,0.0,5.8,34.197703,-118.356378,1
2515,21,10800,14057,817.0,419,2,34.197703-34.197703,2020-01-02,13.6,0.0,0.0,5.8,34.197703,-118.356378,1
5822,21,10800,13796,325.0,418,5,34.197703-34.197703,2020-01-05,12.8,0.0,0.0,5.0,34.197703,-118.356378,1
